Shipment_ID,Order_ID,Ship_Date,Delivery_Date,Origin,Destination,Status,Weight_kg,Cost,Shipping_Days,Cost_per_kg,Is_Delayed
SH648223,O998133,5/11/2025,10/1/2025,Berlin,Los Angeles,Returned,480.78,1283.78,143,2.670202587,0
SH190028,O527932,3/12/2025,1/29/2024,Cairo,Sydney,Delivered,219.04,1335.48,-408,6.09696859,0
SH333410,O333675,1/11/2025,8/21/2025,London,Dubai,Delayed,443.16,201.07,222,0.453718747,1
SH792377,O938333,3/9/2025,3/14/2025,London,Dubai,delivered,315.45,185.22,5,0.587161198,0
SH300628,O155647,9/9/2024,9/26/2024,New York,Los Angeles,Returned,444.03,574.55,17,1.293944103,0
SH477501,O980308,3/5/2024,10/20/2024,London,Toronto,Returned,254.49,38.08,229,0.149632599,0
SH457214,O805868,4/15/2024,6/17/2025,Cairo,Toronto,Delayed,259.66,765.63,428,2.948586613,1
SH815585,O571952,2/14/2025,7/12/2024,Cairo,Dubai,In Transit,455.7,1196.16,-217,2.624884793,0
SH546024,O105040,3/14/2024,3/26/2024,Cairo,Toronto,Returned,312.89,425.32,12,1.359327559,0
SH148227,O922143,11/8/2024,3/8/2024,New York,Dubai,In Transit,13.93,1068,-245,76.66905958,0
SH221449,O674697,7/30/2024,6/1/2025,Berlin,Toronto,In Transit,318.15,1228.72,306,3.862077636,0
SH482441,O202973,6/3/2025,1/31/2024,New York,Paris,Returned,411.95,1202.91,-489,2.92003884,0
SH622348,O662493,1/21/2024,10/28/2024,Cairo,Sydney,Returned,456.99,1138.81,281,2.491980131,0
SH408286,O901912,8/1/2025,8/11/2025,Berlin,Sydney,Delayed,475.95,496.99,10,1.044206324,1
SH360672,O199091,1/3/2024,3/29/2025,London,Los Angeles,In Transit,169.29,1150.82,451,6.797920728,0
SH551819,O749644,6/3/2025,6/11/2025,Cairo,Paris,Delivered,385.08,1442.44,8,3.745819051,0
SH201417,O581995,10/4/2025,10/9/2025,Berlin,Los Angeles,Delivered,406.84,1047.55,5,2.574845148,0
SH340997,O940771,4/13/2025,8/29/2025,London,Los Angeles,Delivered,331.55,778.31,138,2.347489067,0
SH584710,O197891,8/19/2024,7/14/2024,New York,Sydney,In Transit,222.21,264.54,-36,1.190495477,0
SH812080,O766171,2/23/2024,1/23/2025,Berlin,Dubai,Returned,91.24,1951.97,335,21.39379658,0
SH270250,O833583,12/8/2024,12/12/2024,Mumbai,Toronto,Delivered,396.05,1900.19,4,4.797853806,0
SH646350,O803031,1/23/2025,1/27/2025,Mumbai,Paris,Delivered,458.97,566.67,4,1.23465586,0
SH299620,O472270,3/19/2025,8/25/2025,Berlin,Los Angeles,Returned,430.19,1974.84,159,4.590622748,0
SH747511,O380993,3/15/2025,3/23/2025,London,Los Angeles,Delayed,161.18,217.71,8,1.350725897,1
SH882869,O948379,3/31/2024,10/13/2024,Mumbai,Sydney,Delayed,162.52,69.75,196,0.429177947,1
SH982288,O877390,3/27/2024,7/22/2024,Berlin,Toronto,In Transit,307.03,130.77,117,0.425919291,0
SH835230,O342913,1/24/2025,1/3/2024,Cairo,Los Angeles,Returned,187.97,999.395,-387,5.316779273,0
SH346237,O814400,7/22/2025,7/23/2025,Cairo,Los Angeles,Delivered,96.62,956.77,1,9.902401159,0
SH713821,O605510,9/15/2024,9/15/2025,London,Sydney,Returned,120.17,1889.86,365,15.72655405,0
SH320454,O251728,6/8/2025,12/16/2023,London,Sydney,Returned,193.51,1443.41,-540,7.459097721,0
SH908647,O770920,9/15/2024,7/10/2024,Mumbai,Los Angeles,Returned,382.91,1671.88,-67,4.366247943,0
SH923080,O183979,1/4/2025,1/12/2025,London,Sydney,Returned,275.66,1670.22,8,6.058985707,0
SH603942,O642046,11/8/2024,11/21/2023,Cairo,Toronto,In Transit,34.8,1520.09,-353,43.68074713,0
SH470966,O374290,11/18/2024,6/24/2025,Berlin,Sydney,Returned,497.84,1267.51,218,2.546018801,0
SH875511,O801132,10/22/2024,8/11/2024,Mumbai,Paris,delivered,15.59,122.65,-72,7.867222579,0
SH477097,O822630,8/3/2025,10/23/2024,Mumbai,Sydney,Returned,403.52,1994.52,-284,4.942803331,0
SH920440,O250358,3/16/2025,10/21/2025,Cairo,Dubai,delivered,27.52,183.13,219,6.65443314,0
SH632584,O375548,12/24/2023,7/2/2024,Berlin,Los Angeles,In Transit,414.76,1847.13,191,4.453491176,0
SH116259,O497913,10/2/2025,10/15/2024,London,Los Angeles,Returned,180.73,1835.52,-352,10.15614452,0
SH688140,O724566,4/2/2024,3/27/2024,New York,Paris,In Transit,42.76,1150.88,-6,26.91487371,0
SH665230,O503362,11/26/2024,2/23/2025,New York,Los Angeles,Returned,65.84,863.09,89,13.10890036,0
SH789099,O605400,8/5/2025,10/27/2023,New York,Dubai,Returned,155.23,711.96,-648,4.586484571,0
SH717843,O575384,12/28/2024,8/19/2025,Mumbai,Paris,delivered,82.09,1029.22,234,12.53770252,0
SH509078,O771243,7/11/2025,10/12/2025,Berlin,Paris,In Transit,237.13,1450.02,93,6.114873698,0
SH617692,O458116,2/7/2024,10/4/2024,London,Paris,Delayed,3.86,922.85,240,239.0803109,1
SH776816,O716900,1/6/2024,12/29/2024,Cairo,Paris,Delayed,90.27,1490.63,358,16.51301651,1
SH961044,O267666,11/1/2023,5/27/2025,Mumbai,Paris,Returned,311.89,1944.17,573,6.233511815,0
SH843074,O361085,9/4/2024,9/23/2024,Berlin,Dubai,Returned,98.3,1534.01,19,15.60539166,0
SH471481,O958900,12/3/2024,12/5/2024,Berlin,Los Angeles,Delayed,474.12,1574.87,2,3.32166962,1
SH378345,O355463,3/15/2024,11/12/2024,Mumbai,Sydney,Returned,325.18,551.68,242,1.696537302,0
SH245702,O913591,8/12/2024,9/3/2024,New York,Los Angeles,Returned,237.25,1064.88,22,4.488429926,0
SH908290,O340772,7/28/2025,12/30/2024,Cairo,Dubai,Delayed,261.13,1380.18,-210,5.285413396,1
SH473211,O580581,11/23/2023,6/25/2024,Berlin,Los Angeles,Delayed,398.82,1970.75,215,4.941452284,1
SH240097,O642969,3/12/2024,7/16/2024,Berlin,Dubai,In Transit,127.66,547.44,126,4.288265706,0
SH910547,O835087,6/16/2024,4/19/2024,Berlin,Los Angeles,Returned,176.63,479.17,-58,2.712846062,0
SH607951,O956737,10/23/2023,6/22/2025,New York,Dubai,delivered,273.22,339.52,608,1.242661591,0
SH482259,O465090,6/23/2025,6/28/2025,Mumbai,Sydney,Delayed,494.78,1291.72,5,2.610695663,1
SH186718,O628298,6/11/2024,8/28/2024,London,Sydney,delivered,175.69,744.17,78,4.235699243,0
SH343699,O285114,9/5/2024,9/7/2024,London,Los Angeles,Delayed,477.57,18.66,2,0.039072806,1
SH180818,O431057,12/18/2024,3/8/2025,Berlin,Toronto,delivered,150.84,340.46,80,2.257093609,0
SH239735,O671540,9/15/2025,5/13/2024,New York,Los Angeles,In Transit,139.15,456.64,-490,3.28163852,0
SH850858,O306822,11/27/2024,3/8/2025,New York,Dubai,Delayed,401.05,1010.1,101,2.518638574,1
SH379609,O708337,10/26/2024,10/30/2024,Mumbai,Paris,Delivered,408.98,1925.87,4,4.708958873,0
SH204383,O890653,4/13/2024,9/22/2024,New York,Los Angeles,In Transit,492.28,1239.15,162,2.517165028,0
SH498756,O800642,2/5/2024,8/30/2025,London,Sydney,Returned,417.81,464.94,572,1.11280247,0
SH328726,O450128,1/19/2024,11/22/2023,New York,Dubai,delivered,257.28,167.33,-58,0.650380908,0
SH530364,O431855,10/11/2024,10/28/2024,Cairo,Sydney,Delivered,18.25,1306.8,17,71.60547945,0
SH749832,O670198,7/14/2025,7/29/2024,Berlin,Paris,Returned,20.36,125.86,-350,6.18172888,0
SH646304,O465162,12/21/2024,2/8/2024,London,Toronto,Returned,36.57,625.51,-317,17.10445721,0
SH428627,O431232,11/6/2023,1/16/2024,London,Toronto,Delayed,382.68,785.98,71,2.05388314,1
SH372187,O740506,9/22/2024,9/8/2025,New York,Sydney,Delivered,88.55,1896.11,351,21.41287408,0
SH561152,O236966,4/19/2025,11/4/2023,London,Dubai,Delayed,254.49,1907.83,-532,7.496679634,1
SH573117,O432328,3/13/2024,12/14/2023,Berlin,Toronto,Delayed,41.04,1407.22,-90,34.28898635,1
SH168018,O739932,10/13/2025,2/14/2024,New York,Dubai,Delayed,73.82,192,-607,2.60092116,1
SH438239,O118774,5/20/2025,10/7/2025,Mumbai,Dubai,delivered,270.97,749.56,140,2.766210282,0
SH852911,O747617,5/23/2024,2/4/2025,Berlin,Toronto,Delayed,135.44,999.395,257,7.378876255,1
SH956907,O389680,2/24/2025,5/31/2025,Mumbai,Toronto,In Transit,254.49,106,96,0.416519313,0
SH190138,O876983,1/30/2025,2/10/2025,Mumbai,Paris,Delivered,105.55,1221.91,11,11.57659877,0
SH242705,O867658,4/23/2025,1/18/2024,London,Toronto,Returned,125.28,999.395,-461,7.977290868,0
SH746583,O927358,1/28/2024,3/1/2025,Mumbai,Los Angeles,Delivered,286.78,1005.94,398,3.507706256,0
SH226964,O773092,8/21/2024,9/16/2025,Mumbai,Los Angeles,Delivered,496.35,309.7,391,0.623954871,0
SH319477,O472917,6/25/2024,6/26/2024,Berlin,Dubai,Delivered,282.33,425.87,1,1.508412142,0
SH443836,O320207,1/15/2025,3/4/2025,Berlin,Dubai,Delivered,144.96,544.59,48,3.75682947,0
SH328535,O609234,3/9/2025,8/26/2024,London,Toronto,Returned,27.92,235.6,-195,8.438395415,0
SH118007,O628544,8/29/2025,8/31/2025,Cairo,Toronto,delivered,168.07,984.63,2,5.858451836,0
SH731389,O239852,7/20/2025,3/18/2024,New York,Toronto,delivered,72.58,1159.23,-489,15.9717553,0
SH352375,O260812,10/30/2023,10/2/2025,Berlin,Toronto,In Transit,259.59,116.19,703,0.447590431,0
SH568078,O657783,6/22/2024,9/13/2024,Cairo,Sydney,delivered,250.53,607.29,83,2.424021075,0
SH562832,O955048,1/21/2024,8/27/2024,Mumbai,Paris,delivered,173.73,1675.84,219,9.64623266,0
SH590202,O931331,9/3/2025,5/6/2025,Mumbai,Dubai,Delayed,94.65,1368.72,-120,14.46085578,1
SH964929,O132126,4/17/2025,4/22/2025,Mumbai,Toronto,Delayed,363.94,212.06,5,0.582678463,1
SH415555,O544645,6/14/2024,1/13/2025,Mumbai,Paris,Delayed,346.41,191.07,213,0.551571837,1
SH105133,O215266,2/18/2024,6/25/2024,Mumbai,Dubai,Delivered,424.76,1657.21,128,3.901520859,0
SH948694,O107001,9/24/2025,2/4/2025,London,Dubai,Returned,66.27,1931.88,-232,29.15165233,0
SH662276,O439258,4/16/2024,4/25/2024,New York,Paris,delivered,412.02,657.7,9,1.596281734,0
SH400173,O248255,4/25/2025,7/15/2025,Berlin,Los Angeles,Delivered,186.63,1978.03,81,10.59867117,0
SH410266,O734059,7/10/2025,7/25/2025,New York,Paris,delivered,133.27,1518.79,15,11.39633826,0
SH255132,O749177,5/1/2024,3/25/2025,Berlin,Sydney,In Transit,254.49,999.395,328,3.927050179,0
SH130254,O904023,7/19/2024,3/6/2025,London,Sydney,Delayed,7.04,559.14,230,79.42329545,1
SH164370,O447683,9/17/2025,9/26/2025,Mumbai,Dubai,delivered,393.59,592.44,9,1.505221169,0
SH220455,O788920,7/13/2025,9/26/2025,Berlin,Sydney,Returned,120.55,1004.32,75,8.331148901,0
SH121894,O227740,10/8/2024,12/30/2023,New York,Los Angeles,Delayed,333.96,1411.73,-283,4.227242784,1
SH337171,O817352,12/24/2024,3/1/2025,Berlin,Toronto,In Transit,436.33,199.26,67,0.456672702,0
SH748319,O585469,6/24/2024,10/30/2024,Mumbai,Dubai,In Transit,457.76,405.09,128,0.884939706,0
SH101569,O222149,7/7/2025,9/11/2025,London,Paris,Returned,245.32,1590.15,66,6.481941953,0
SH376310,O482291,7/10/2025,7/1/2024,Berlin,Toronto,Delayed,449.12,1903.02,-374,4.237219451,1
SH770201,O797984,3/10/2025,10/3/2025,New York,Toronto,Delayed,254.49,1600.9,207,6.290620457,1
SH785308,O938591,6/22/2025,1/10/2024,Berlin,Toronto,Delayed,254.49,331.87,-529,1.304059099,1
SH176248,O954375,11/18/2024,6/5/2025,New York,Dubai,Delayed,43.45,575.27,199,13.23981588,1
SH184762,O768024,10/12/2024,4/10/2025,New York,Los Angeles,Returned,383.84,360.84,180,0.9400792,0
SH445714,O353182,11/30/2024,7/20/2024,London,Sydney,Delivered,209.98,447.25,-133,2.129964759,0
SH714833,O923008,7/3/2025,5/16/2025,Cairo,Toronto,Returned,440.19,355,-48,0.806469933,0
SH914138,O783499,9/17/2025,10/6/2025,Berlin,Dubai,Returned,480.09,242.68,19,0.505488554,0
SH896934,O792078,8/27/2025,8/30/2025,Berlin,Dubai,delivered,307.93,1262,3,4.098334037,0
SH413712,O346946,9/7/2024,5/13/2025,Mumbai,Paris,Returned,216.08,1023.2,248,4.735283228,0
SH473560,O798506,4/30/2025,5/13/2025,New York,Los Angeles,In Transit,106.26,117.27,13,1.103613778,0
SH208579,O113912,12/22/2023,2/5/2024,Mumbai,Paris,delivered,188.29,904.44,45,4.8034415,0
SH333075,O895436,5/16/2025,8/23/2024,New York,Dubai,Returned,314.5,323.49,-266,1.028585056,0
SH965667,O328841,1/3/2024,7/14/2025,New York,Los Angeles,Delayed,485.43,1183,558,2.437014606,1
SH669220,O558870,2/12/2025,2/18/2025,Cairo,Dubai,Returned,431.22,1308.94,6,3.035434349,0
SH304392,O884994,10/1/2024,4/26/2025,Mumbai,Dubai,In Transit,153.8,301.63,207,1.961183355,0
SH379781,O274895,9/16/2025,11/13/2024,Mumbai,Los Angeles,Returned,358.25,790.57,-307,2.206755059,0
SH914293,O845286,12/15/2024,7/22/2025,New York,Los Angeles,delivered,480.74,1783.38,219,3.709655947,0
SH656662,O976188,2/18/2024,4/13/2024,Cairo,Toronto,Delivered,282.69,499.37,55,1.766493332,0
SH738216,O415574,9/2/2024,9/10/2024,Mumbai,Sydney,Returned,404.96,538.78,8,1.33045239,0
SH612346,O142694,9/18/2024,7/26/2025,Mumbai,Los Angeles,delivered,453.27,1058.9,311,2.336135195,0
SH230537,O300681,12/28/2024,4/27/2025,Mumbai,Paris,In Transit,486.06,32.09,120,0.066020656,0
SH273457,O239586,7/19/2024,5/1/2024,New York,Dubai,In Transit,431.85,677.97,-79,1.569920111,0
SH803749,O584498,6/22/2025,6/23/2024,Berlin,Toronto,Delivered,402.72,1645.87,-364,4.086884188,0
SH667144,O139801,3/3/2025,3/8/2025,Mumbai,Los Angeles,Returned,181.43,209.52,5,1.154825553,0
SH221514,O996271,11/11/2024,11/29/2024,Mumbai,Sydney,delivered,88.34,1306.99,18,14.7949966,0
SH351588,O973375,11/14/2024,11/15/2023,Cairo,Sydney,delivered,153.3,1608.56,-365,10.49288976,0
SH491874,O692712,9/4/2025,9/18/2025,Berlin,Sydney,Returned,93.51,76.69,14,0.82012619,0
SH770555,O788149,8/12/2025,1/18/2024,New York,Paris,In Transit,463.37,1946.44,-572,4.200617217,0
SH795607,O481309,8/16/2025,2/5/2024,New York,Sydney,delivered,454.06,558.73,-558,1.230520196,0
SH272233,O214037,8/9/2024,11/12/2024,Cairo,Toronto,Delivered,242.9,371.54,95,1.529600659,0
SH937977,O361980,12/17/2024,1/2/2025,Cairo,Toronto,delivered,242.37,999.395,16,4.123426992,0
SH219084,O892657,3/25/2025,4/1/2025,Berlin,Toronto,Delivered,32.45,774.89,7,23.87950693,0
SH154037,O398406,6/9/2024,4/14/2024,London,Dubai,Delivered,496.15,1508.46,-56,3.040330545,0
SH619675,O217339,10/20/2025,12/20/2023,Berlin,Paris,delivered,254.49,64.99,-670,0.255373492,0
SH162080,O397457,4/5/2025,10/20/2025,Mumbai,Sydney,Returned,171.6,1129.57,198,6.582575758,0
SH340463,O267731,1/18/2024,3/7/2025,Cairo,Paris,delivered,254.49,974.43,414,3.828952022,0
SH584484,O597440,6/27/2025,7/12/2025,Berlin,Paris,Delivered,484.46,876.01,15,1.808219461,0
SH972972,O128298,11/28/2023,12/4/2024,Mumbai,Sydney,Returned,342.76,888.45,372,2.592046913,0
SH508320,O210825,11/9/2024,11/12/2024,Berlin,Paris,Returned,189.45,1411.51,3,7.450567432,0
SH816239,O572148,6/1/2024,5/3/2025,Berlin,Paris,In Transit,127.67,1401,336,10.97360382,0
SH546574,O256264,7/6/2024,10/12/2025,New York,Toronto,In Transit,386.42,1930.23,463,4.995160706,0
SH134257,O422093,12/20/2024,7/1/2024,Cairo,Dubai,Delayed,293.59,1544.45,-172,5.260567458,1
SH757215,O423980,2/27/2025,3/11/2025,Mumbai,Toronto,delivered,293.15,1194.89,12,4.076036159,0
SH206537,O539436,7/1/2025,7/2/2025,Berlin,Sydney,Delivered,362.11,979.48,1,2.704923918,0
SH912992,O553514,11/13/2023,12/29/2024,Mumbai,Paris,Delivered,103.87,1282.72,412,12.34928276,0
SH218108,O772919,7/7/2025,7/22/2025,New York,Dubai,In Transit,80.12,1903.76,15,23.76135796,0
SH411071,O915457,11/13/2023,2/22/2025,Mumbai,Paris,Returned,187.79,100.3,467,0.534107247,0
SH689202,O976785,9/10/2024,9/26/2024,New York,Toronto,Delivered,198.39,1600.91,16,8.069509552,0
SH482336,O564587,11/5/2024,10/1/2025,New York,Dubai,Returned,308.81,999.395,330,3.23627797,0
SH807640,O499118,4/25/2024,11/12/2024,Berlin,Toronto,Returned,254.49,100.87,201,0.39636135,0
SH500380,O922515,11/26/2023,1/4/2024,New York,Sydney,Returned,84.57,1515.2,39,17.91651886,0
SH557767,O250862,6/21/2025,1/4/2025,New York,Toronto,Delivered,402.41,296.39,-168,0.736537362,0
SH933572,O821947,7/31/2025,8/6/2025,Cairo,Dubai,delivered,181.66,1882.5,6,10.36276561,0
SH596870,O595311,1/12/2025,9/2/2025,Berlin,Los Angeles,delivered,254.49,268.1,233,1.053479508,0
SH591637,O451831,11/24/2024,2/20/2025,Berlin,Sydney,Delayed,188.6,1471.02,88,7.799681866,1
SH317508,O277248,12/3/2023,2/23/2025,New York,Los Angeles,In Transit,391.11,393.27,448,1.005522743,0
SH290748,O339824,3/6/2024,5/31/2024,Cairo,Dubai,In Transit,406.93,1559.85,86,3.833214558,0
SH383131,O580430,7/10/2024,7/12/2024,Cairo,Sydney,Delivered,380.06,1874.44,2,4.931958112,0
SH178006,O191013,8/6/2025,4/10/2024,Mumbai,Toronto,Delivered,36.36,1973.74,-483,54.28327833,0
SH250478,O236649,5/27/2025,1/15/2025,New York,Los Angeles,Returned,133.46,1636.96,-132,12.26554773,0
SH143014,O107569,8/19/2024,5/10/2024,Mumbai,Toronto,delivered,282.86,1562.19,-101,5.522838153,0
SH782949,O465396,12/3/2023,9/30/2025,Mumbai,Paris,Returned,400.24,1515.26,667,3.785878473,0
SH365510,O871379,4/26/2025,8/5/2024,Mumbai,Paris,Returned,62.57,789.19,-264,12.61291354,0
SH601755,O121943,11/10/2024,8/20/2025,London,Sydney,In Transit,219.11,1324.31,283,6.044041805,0
SH416935,O477356,10/6/2024,11/3/2024,London,Toronto,Delivered,468.71,808.47,28,1.72488319,0
SH600530,O593808,1/15/2025,2/23/2024,Berlin,Los Angeles,Delivered,436.22,1881.02,-327,4.31209023,0
SH352371,O401481,8/29/2025,6/13/2025,Cairo,Paris,delivered,93.73,1991.69,-77,21.2492265,0
SH777199,O374444,5/21/2024,2/21/2025,Berlin,Paris,delivered,12.53,70.19,276,5.601755786,0
SH234326,O971643,3/15/2024,3/21/2025,London,Toronto,In Transit,304.22,918.64,371,3.019656827,0
SH660815,O625778,11/26/2023,12/15/2023,Cairo,Toronto,Delivered,424.72,902.38,19,2.124646826,0
SH988631,O695416,11/27/2023,11/6/2024,New York,Sydney,delivered,254.49,508.88,345,1.999607057,0
SH114618,O928261,5/29/2025,8/22/2025,Berlin,Dubai,Delayed,130.31,755.57,85,5.798250326,1
SH273648,O340431,1/22/2024,6/20/2025,New York,Toronto,In Transit,17.31,757.99,515,43.78913923,0
SH493522,O190138,10/28/2023,3/27/2025,Cairo,Los Angeles,In Transit,123.38,1146.56,516,9.292916194,0
SH820068,O737511,7/22/2024,7/27/2024,Mumbai,Dubai,Delayed,489.8,796.8,5,1.626786443,1
SH230911,O849911,4/16/2024,9/14/2024,London,Toronto,Delivered,79.62,544.2,151,6.834966089,0
SH203596,O392591,6/14/2025,6/22/2025,London,Sydney,In Transit,156.36,907.85,8,5.806152469,0
SH615449,O200060,5/29/2025,4/2/2025,Cairo,Paris,Returned,20.07,1895.85,-57,94.46188341,0
SH632694,O604741,10/23/2024,1/26/2024,New York,Dubai,delivered,254.49,1048.97,-271,4.121851546,0
SH341962,O745071,10/27/2024,2/6/2025,Mumbai,Toronto,In Transit,374.59,100.66,102,0.268720468,0
SH883808,O189936,2/26/2024,10/18/2024,New York,Los Angeles,In Transit,485.84,1760.39,235,3.623394533,0
SH263709,O875810,4/16/2025,4/18/2025,London,Toronto,Delayed,311.4,1258.73,2,4.042164419,1
SH946275,O337135,5/26/2024,9/24/2025,New York,Toronto,In Transit,453,1060.82,486,2.341766004,0
SH135080,O746380,11/10/2023,1/17/2024,Cairo,Toronto,Delivered,393.85,1982.32,68,5.033185223,0
SH602646,O614241,11/10/2023,3/7/2025,Berlin,Los Angeles,Returned,254.49,907.89,483,3.567487917,0
SH601449,O913245,7/28/2025,7/31/2025,Berlin,Paris,Returned,454.1,481.95,3,1.061330104,0
SH474820,O130949,7/25/2024,7/30/2025,Mumbai,Sydney,delivered,334.64,177.35,370,0.529972508,0
SH956279,O238205,10/12/2025,10/25/2025,London,Los Angeles,In Transit,209.2,874.51,13,4.180258126,0
SH997677,O512567,9/6/2024,7/5/2024,Cairo,Los Angeles,In Transit,89.27,1628.82,-63,18.2459953,0
SH240707,O490722,10/26/2023,4/5/2024,London,Los Angeles,In Transit,361.19,572.48,162,1.584982973,0
SH847646,O304318,5/4/2024,11/25/2024,London,Sydney,Returned,459.88,290.37,205,0.631403844,0
SH539757,O108968,5/22/2025,5/24/2025,London,Toronto,In Transit,286.46,750.54,2,2.620051665,0
SH722976,O181685,10/19/2024,2/7/2024,London,Los Angeles,Returned,221.25,1487.5,-255,6.723163842,0
SH652549,O346582,2/14/2025,12/10/2023,Berlin,Sydney,Delayed,482.61,321.08,-432,0.665299103,1
SH133788,O417466,8/31/2025,9/9/2025,Mumbai,Paris,delivered,57.39,753.79,9,13.13451821,0
SH835641,O974483,1/22/2024,4/1/2025,London,Sydney,Returned,312.97,1004,435,3.207975205,0
SH636644,O251077,10/22/2024,10/26/2024,Berlin,Dubai,Returned,118.93,838.38,4,7.049356764,0
SH290640,O960030,10/27/2023,10/26/2023,Mumbai,Sydney,Delivered,343.43,12.37,-1,0.036018985,0
SH298272,O885620,8/16/2024,1/22/2024,Mumbai,Los Angeles,Delivered,158.58,1242.84,-207,7.837306092,0
SH812907,O796484,2/2/2025,7/8/2024,New York,Los Angeles,delivered,126.79,643.61,-209,5.076188974,0
SH876004,O969437,8/16/2024,5/17/2025,New York,Paris,Returned,44.67,313.59,274,7.02014775,0
SH117931,O632009,7/30/2024,1/4/2024,Cairo,Sydney,Returned,248.81,1462.94,-208,5.879747599,0
SH208190,O721361,10/25/2023,2/23/2024,Berlin,Los Angeles,delivered,308.78,1960.45,121,6.349018719,0
SH584124,O231991,11/12/2024,9/17/2025,New York,Paris,Delayed,126.34,1999.61,309,15.82721228,1
SH418587,O243144,12/29/2023,9/5/2024,Berlin,Toronto,Delayed,152.53,38.11,251,0.249852488,1
SH708488,O762688,12/12/2023,12/25/2023,Berlin,Los Angeles,In Transit,245.03,999.395,13,4.078663837,0
SH275944,O164149,4/22/2025,7/27/2024,Berlin,Toronto,In Transit,178.19,1469.87,-269,8.248891633,0
SH435780,O735986,12/16/2024,4/3/2024,London,Los Angeles,Delivered,27.41,1425.87,-257,52.02006567,0
SH363580,O160861,4/24/2024,7/12/2025,New York,Toronto,Returned,187.46,544.7,444,2.905686546,0
SH365911,O702938,5/31/2024,4/15/2024,Mumbai,Paris,Returned,281.55,234.05,-46,0.831291067,0
SH405947,O115748,1/4/2025,9/9/2024,New York,Los Angeles,Returned,71.77,280.65,-117,3.910408249,0
SH564099,O998515,11/9/2023,2/5/2025,New York,Los Angeles,In Transit,254.49,1857.56,454,7.299147314,0
SH780891,O328736,7/27/2024,7/22/2025,New York,Los Angeles,delivered,126.77,1970.06,360,15.54042755,0
SH251221,O356439,9/17/2024,9/23/2024,New York,Paris,In Transit,286.31,1907.42,6,6.662079564,0
SH251172,O505422,4/7/2024,8/18/2024,London,Toronto,Delivered,351.54,999.395,133,2.842905502,0
SH763132,O569146,9/15/2025,7/10/2025,London,Paris,Delayed,84.9,204.56,-67,2.40942285,1
SH363922,O280287,10/24/2024,6/12/2025,Mumbai,Los Angeles,Delivered,393.58,704.56,231,1.790131612,0
SH653214,O788544,7/14/2024,5/12/2025,Mumbai,Toronto,Delayed,342.32,897,302,2.620355223,1
SH839299,O580374,11/4/2023,5/23/2025,Mumbai,Los Angeles,Delayed,254.49,740.04,566,2.907933514,1
SH875623,O589132,6/18/2025,12/13/2023,London,Dubai,In Transit,53.69,478.46,-553,8.911529149,0
SH315143,O666068,5/16/2025,7/16/2024,Cairo,Sydney,Returned,126.86,460.91,-304,3.63321772,0
SH548066,O802114,11/17/2024,2/6/2024,New York,Sydney,Delayed,291.51,1393.42,-285,4.780007547,1
SH749859,O656034,4/13/2024,10/15/2024,Berlin,Dubai,In Transit,254.49,999.395,185,3.927050179,0
SH743199,O216705,7/25/2025,6/20/2024,Cairo,Los Angeles,Returned,144.75,1285.32,-400,8.879585492,0
SH514239,O706322,1/27/2024,4/17/2025,New York,Sydney,In Transit,254.49,1450.06,446,5.697905615,0
SH566450,O621618,9/21/2024,10/4/2025,Berlin,Toronto,delivered,255.78,1351.97,378,5.28567519,0
SH754584,O796781,5/12/2025,4/24/2024,London,Los Angeles,Delivered,16.36,460.73,-383,28.16198044,0
SH840615,O733372,5/21/2024,9/19/2024,Berlin,Dubai,Returned,446.83,260.48,121,0.58295101,0
SH217254,O311570,3/8/2025,3/14/2025,Berlin,Los Angeles,delivered,158.25,47.79,6,0.301990521,0
SH962475,O560196,3/6/2024,2/26/2025,London,Paris,Delivered,442.6,332.82,357,0.751965657,0
SH942862,O987770,8/20/2024,3/5/2024,Cairo,Paris,Delivered,63.25,461.13,-168,7.290592885,0
SH897655,O309588,11/9/2024,11/11/2024,New York,Dubai,In Transit,351.93,294.8,2,0.837666581,0
SH687068,O647720,10/28/2024,7/14/2025,Mumbai,Sydney,Delayed,234.97,232.83,259,0.990892454,1
SH960950,O671041,7/22/2025,7/26/2025,Cairo,Paris,Returned,434.89,1551.45,4,3.567453839,0
SH164349,O433429,2/8/2025,2/23/2024,Mumbai,Paris,delivered,377.3,992.21,-351,2.629764113,0
SH326397,O736865,11/22/2023,2/7/2024,Cairo,Paris,In Transit,37.12,707.34,77,19.05549569,0
SH750148,O137180,7/31/2025,8/13/2025,London,Toronto,Returned,489.5,1552.93,13,3.172482125,0
SH854704,O609604,5/31/2025,2/21/2024,Cairo,Los Angeles,In Transit,445.8,1849.53,-465,4.148788694,0
SH273648,O708515,9/7/2025,12/6/2023,Mumbai,Sydney,delivered,115.27,1786.81,-641,15.50108441,0
SH219711,O908368,8/24/2025,5/1/2024,New York,Sydney,Delayed,287.36,1340,-480,4.663140312,1
SH317139,O588066,10/7/2024,1/24/2024,Mumbai,Paris,Delayed,65.59,1991.43,-257,30.36179296,1
SH842672,O181817,8/26/2024,11/17/2023,Berlin,Paris,In Transit,309.13,1836.56,-283,5.941060395,0
SH308839,O797289,9/17/2024,5/28/2025,London,Los Angeles,Delayed,5.18,835.94,253,161.3783784,1
